2017-05-24,68.77,
2017-05-25,69.62,
2017-05-26,69.96,
2017-05-30,70.41,
2017-05-31,69.84,
2017-06-01,70.1,
2017-06-02,71.76,
2017-06-05,72.28,
2017-06-06,72.52,
2017-06-07,72.39,
2017-06-08,71.95,
2017-06-09,70.32,
2017-06-12,69.78,
2017-06-13,70.65,
2017-06-14,70.27,
2017-06-15,69.9,
2017-06-16,70,
2017-06-19,70.87,
2017-06-20,69.91,
2017-06-21,70.27,
2017-06-22,70.26,
2017-06-23,71.21,
2017-06-26,70.53,
2017-06-27,69.21,
2017-06-28,69.8,
2017-06-29,68.49,
2017-06-30,68.93,
2017-07-03,68.17,
2017-07-05,69.08,
2017-07-06,68.57,
2017-07-07,69.46,
2017-07-10,69.98,
2017-07-11,69.99,
2017-07-12,71.15,
2017-07-13,71.77,
2017-07-14,72.78,
2017-07-17,73.35,
2017-07-18,73.3,
2017-07-19,73.86,
2017-07-20,74.22,
2017-07-21,73.79,
2017-07-24,73.6,
2017-07-25,74.19,
2017-07-26,74.05,
2017-07-27,73.16,
2017-07-28,73.04,
2017-07-31,72.7,
2017-08-01,72.58,
2017-08-02,72.26,
2017-08-03,72.15,
2017-08-04,72.68,
2017-08-07,72.4,
2017-08-08,72.79,
2017-08-09,72.47,
2017-08-10,71.41,
2017-08-11,72.5,
2017-08-14,73.59,
2017-08-15,73.22,
2017-08-16,73.65,
2017-08-17,72.4,
2017-08-18,72.49,
2017-08-21,72.15,
2017-08-22,73.16,
2017-08-23,72.72,
2017-08-24,72.69,
2017-08-25,72.82,
2017-08-28,72.83,
2017-08-29,73.05,
2017-08-30,74.01,
2017-08-31,74.77,
2017-09-01,73.94,
2017-09-05,73.61,
2017-09-06,73.4,
2017-09-07,74.34,
2017-09-08,73.98,
2017-09-11,74.76,
2017-09-12,74.68,
2017-09-13,75.21,
2017-09-14,74.77,
2017-09-15,75.31,
2017-09-18,75.16,
2017-09-19,75.44,
2017-09-20,74.94,
2017-09-21,74.21,
2017-09-22,74.41,
2017-09-25,73.26,
2017-09-26,73.26,
2017-09-27,73.85,
2017-09-28,73.87,
2017-09-29,74.49,
2017-10-02,74.61,
2017-10-03,74.26,
2017-10-04,74.69,
2017-10-05,75.97,
2017-10-06,76,
2017-10-09,76.29,
2017-10-10,76.29,
2017-10-11,76.42,
2017-10-12,77.12,
2017-10-13,77.49,
2017-10-16,77.65,
2017-10-17,77.59,
2017-10-18,77.61,
2017-10-19,77.91,
2017-10-20,78.81,
2017-10-23,78.83,
2017-10-24,78.86,
2017-10-25,78.63,
2017-10-26,78.76,
2017-10-27,83.81,
2017-10-30,83.89,
2017-10-31,83.18,
2017-11-01,83.18,
2017-11-02,84.05,
2017-11-03,84.14,
2017-11-06,84.47,
2017-11-07,84.27,
2017-11-08,84.56,
2017-11-09,84.09,
2017-11-10,83.87,
2017-11-13,83.93,
2017-11-14,84.05,
2017-11-15,82.98,
2017-11-16,83.2,
2017-11-17,82.4,
2017-11-20,82.53,
2017-11-21,83.72,
2017-11-22,83.11,
2017-11-24,83.26,
2017-11-27,83.87,
2017-11-28,84.88,
2017-11-29,83.34,
2017-11-30,84.17,
2017-12-01,84.26,
2017-12-04,81.08,
2017-12-05,81.59,
2017-12-06,82.78,
2017-12-07,82.49,
2017-12-08,84.16,
2017-12-11,85.23,
2017-12-12,85.58,
2017-12-13,85.35,
2017-12-14,84.69,
2017-12-15,86.85,
2017-12-18,86.38,
2017-12-19,85.83,
2017-12-20,85.52,
2017-12-21,85.5,
2017-12-22,85.51,
2017-12-26,85.4,
2017-12-27,85.71,
2017-12-28,85.72,
2017-12-29,85.54,
2018-01-02,85.95,
2018-01-03,86.35,
2018-01-04,87.11,
2018-01-05,88.19,
2018-01-08,88.28,
2018-01-09,88.22,
2018-01-10,87.82,
2018-01-11,88.08,
2018-01-12,89.6,
2018-01-16,88.35,
2018-01-17,90.14,
2018-01-18,90.1,
2018-01-19,90,
2018-01-22,91.61,
2018-01-23,91.9,
2018-01-24,91.82,
2018-01-25,92.33,
2018-01-26,94.06,
2018-01-29,93.92,
2018-01-30,92.74,
2018-01-31,95.01,
2018-02-01,94.26,
2018-02-02,91.78,
2018-02-05,88,
2018-02-06,91.33,
2018-02-07,89.61,
2018-02-08,85.01,
2018-02-09,88.18,
2018-02-12,89.13,
2018-02-13,89.83,
2018-02-14,90.81,
2018-02-15,92.66,
2018-02-16,92,
2018-02-20,92.72,
2018-02-21,91.49,
2018-02-22,91.73,
2018-02-23,94.06,
2018-02-26,95.42,
2018-02-27,94.2,
2018-02-28,93.77,
2018-03-01,92.85,
2018-03-02,93.05,
2018-03-05,93.64,
2018-03-06,93.32,
2018-03-07,93.86,
2018-03-08,94.43,
2018-03-09,96.54,
2018-03-12,96.77,
2018-03-13,94.41,
2018-03-14,93.85,
2018-03-15,94.18,
2018-03-16,94.6,
2018-03-19,92.89,
2018-03-20,93.13,
2018-03-21,92.48,
2018-03-22,89.79,
2018-03-23,87.18,
2018-03-26,93.78,
2018-03-27,89.47,
2018-03-28,89.39,
2018-03-29,91.27,
2018-04-02,88.52,
2018-04-03,89.71,
2018-04-04,92.33,
2018-04-05,92.38,
2018-04-06,90.23,
2018-04-09,90.77,
2018-04-10,92.88,
2018-04-11,91.86,
2018-04-12,93.58,
2018-04-13,93.08,
2018-04-16,94.17,
2018-04-17,96.07,
2018-04-18,96.44,
2018-04-19,96.11,
2018-04-20,95,
2018-04-23,95.35,
2018-04-24,93.12,
2018-04-25,92.31,
2018-04-26,94.26,
2018-04-27,95.82,
2018-04-30,93.52,
2018-05-01,95,
2018-05-02,93.51,
2018-05-03,94.07,
2018-05-04,95.16,
2018-05-07,96.22,
2018-05-08,95.81,
2018-05-09,96.94,
2018-05-10,97.91,
2018-05-11,97.7,
2018-05-14,98.03,
2018-05-15,97.32,
2018-05-16,97.15,
2018-05-17,96.18,
2018-05-18,96.36,
2018-05-21,97.6,
2018-05-22,97.5,
2018-05-23,98.66,
2018-05-24,98.31,
2018-05-25,98.36,
2018-05-29,98.01,
2018-05-30,98.95,
2018-05-31,98.84,
2018-06-01,100.79,
2018-06-04,101.67,
2018-06-05,102.19,
2018-06-06,102.49,
2018-06-07,100.88,
2018-06-08,101.63,
2018-06-11,101.05,
2018-06-12,101.31,
2018-06-13,100.85,
2018-06-14,101.42,
2018-06-15,100.13,
2018-06-18,100.86,
2018-06-19,100.86,
2018-06-20,101.87,
2018-06-21,101.14,
2018-06-22,100.41,
2018-06-25,98.39,
2018-06-26,99.08,
2018-06-27,97.54,
2018-06-28,98.63,
2018-06-29,98.61,
2018-07-02,100.01,
2018-07-03,99.05,
2018-07-05,99.76,
2018-07-06,101.16,
2018-07-09,101.85,
2018-07-10,102.12,
2018-07-11,101.98,
2018-07-12,104.19,
2018-07-13,105.43,
2018-07-16,104.91,
2018-07-17,105.95,
2018-07-18,105.12,
2018-07-19,104.4,
2018-07-20,106.27,
2018-07-23,107.97,
2018-07-24,107.66,
2018-07-25,110.83,
2018-07-26,109.62,
2018-07-27,107.68,
2018-07-30,105.37,
2018-07-31,106.08,
2018-08-01,106.28,
2018-08-02,107.57,
2018-08-03,108.04,
2018-08-06,108.13,
2018-08-07,108.88,
2018-08-08,109.49,
2018-08-09,109.67,
2018-08-10,109,
2018-08-13,108.21,
2018-08-14,109.56,
2018-08-15,107.66,
2018-08-16,107.64,
2018-08-17,107.58,
2018-08-20,106.87,
2018-08-21,105.98,
2018-08-22,107.06,
2018-08-23,107.56,
2018-08-24,108.4,
2018-08-27,109.6,
2018-08-28,110.26,
2018-08-29,112.02,
2018-08-30,111.95,
2018-08-31,112.33,
2018-09-04,111.71,
2018-09-05,108.49,
2018-09-06,108.74,
2018-09-07,108.21,
2018-09-10,109.38,
2018-09-11,111.24,
2018-09-12,111.71,
2018-09-13,112.91,
2018-09-14,113.37,
2018-09-17,112.14,
2018-09-18,113.21,
2018-09-19,111.7,
2018-09-20,113.57,
2018-09-21,114.26,
2018-09-24,114.67,
2018-09-25,114.45,
2018-09-26,113.98,
2018-09-27,114.41,
2018-09-28,114.37,
2018-10-01,115.61,
2018-10-02,115.15,
2018-10-03,115.17,
2018-10-04,112.79,
2018-10-05,112.13,
2018-10-08,110.85,
2018-10-09,112.26,
2018-10-10,106.16,
2018-10-11,105.91,
2018-10-12,109.57,
2018-10-15,107.6,
2018-10-16,111,
2018-10-17,110.71,
